642,2253
643,2114
644,2056
645,2253
646,2590
647,1951
648,2300
649,2631
650,2799
651,2311
652,2607
653,2364
654,2903
655,2549
656,2578
657,2155
658,2880
659,2468
660,2549
661,1001
662,2102
663,2602
664,2561
665,2131
666,2543
667,1917
668,2776
669,2549
670,2311
671,2468
672,2387
673,2520
674,2323
675,1853
676,2462
677,1888
678,1001
679,1001
680,1001
681,1957
682,2990
683,2509
684,2329
685,2781
686,2851
687,2009
688,2404
689,2723
690,1800
691,1963
692,1957
693,2114
694,2160
695,1001
696,1001
697,1001
698,1001
699,1001
700,1001
701,1001
702,1001
703,1001
704,1001
705,2288
706,1963
707,2323
708,2723
709,2741
710,2422
711,2584
712,2317
713,2863
714,2555
715,2590
716,1864
717,2990
718,2201
719,2317
720,1001
721,2120
722,2596
723,2648
724,1001
725,2689
726,1841
727,2642
728,2352
729,2346
730,2433
731,2840
732,2677
733,2549
734,2155
735,2573
736,1748
737,1001
738,1001
739,1001
740,1001
741,1001
742,1001
743,1001
744,1001
745,1001
746,1001
747,1001
748,1001
749,1001
750,1001
751,1001
752,1001
753,1001
754,1001
755,1001
756,1001
757,1001
758,1001
759,1001
760,1001
761,1001
762,1001
763,1001
764,2085
765,1893
766,1818
767,2422
768,2375
769,1800
770,2265
771,2462
772,2561
773,2259
774,2538
775,2410
776,2648
777,2335
778,2462
779,1789
780,2816
781,2184
782,2329
783,1001
784,1957
785,2306
786,2602
787,1001
788,2398
789,1806
790,2648
791,2311
792,2358
793,2543
794,2468
795,2300
796,2323
797,1969
798,2491
799,1644
800,1001
801,1001
802,1001
803,1001
804,1001
805,1001
806,1001
807,1001
808,1001
809,1001
810,1001
811,1001
812,1001
813,1001
814,1001
815,1001
816,1001
817,1001
818,1001
819,1001
820,1001
821,1001
822,1001
823,1001
824,1001
825,1001
826,1001
827,1001
828,2468
829,2898
830,2776
831,2985
832,2874
833,3066
834,3141
835,3112
836,3118
837,2752
838,1001
839,1928
840,1893
841,1870
842,2509
843,1620
844,4430
845,4204
846,1719
847,1719
848,1232
849,1696
850,11184
851,5368
852,4635
853,5829
854,4610
855,2747
856,8428
857,13166
858,3301
859,5942
860,12431
861,5205
862,8163
863,12178
864,5379
865,8052
866,9158
867,10860
868,5060
869,4651
870,3230
871,9336
872,5855
873,3400
874,3187
875,4738
876,10784
877,6656
878,7924
879,5421
880,3510
881,2779
882,3670
883,4993
884,10816
885,4035
886,7309
887,5307
888,14609
889,13257
890,7269
891,2922
892,7826
893,3686
894,8846
895,5854
896,12840
897,5948
898,14180
899,9710
900,5021
901,12188
902,9376
903,5516
904,12522
905,5838
906,11358
907,8424
908,6957
909,4530
910,2485
911,9795
912,4668
913,5462
914,6340
915,1824
916,3937
917,2903
918,8113
919,2230
920,7829
921,7533
922,4776
923,4794
924,5550
925,12186
926,6491
927,9041
928,5758
929,8007
930,3626
931,16165
932,1851
933,3175
934,3577
935,4905
936,5339
937,8261
938,9186
939,4657
940,6085
941,8360
942,11251
943,4688
944,4587
945,3333
946,8791
947,3412
948,6883
949,7880
950,4938
951,10122
952,7441
953,3995
954,5060
955,4385
956,7156
957,9070
958,6064
959,6516
960,7669
961,9851
962,7587
963,10721
964,1992
965,1806
966,4310
967,4638
968,9753
969,1752
970,5158
971,5475
972,5277
973,3890
974,1744
975,8047
976,10148
977,3725
978,6908
979,1312
980,4087
981,5863
982,3030
983,4156
984,1126
985,1231
986,5643
987,2670
988,4458
989,9128
990,2473
991,4156
992,3843
993,5793
994,5539
995,1359
996,2009
997,1905
998,3583
999,1841
1000,3101
1001,4401
1002,2445
1003,877
1004,1001
1005,1001
1006,1001
1007,1001
1008,1001
1009,1001
1010,1001
1011,1001
1012,10251
1013,3054
1014,4101
1015,5099
1016,6087
1017,9834
1018,6501
1019,11199
1020,9308
1021,1400
1022,6444
1023,9898
1024,2423
1025,7402
1026,9650
1027,9702
1028,7689
1029,7501
1030,5550
1031,2801
1032,6100
1033,4551
1034,7201
1035,5701
1036,5699
1037,7907
1038,7600
1039,15537
1040,3900
1041,3690
1042,10441
1043,3801
1044,3600
1045,3101
1046,3650
1047,4563
1048,7631
1049,6949
1050,5801
1051,29299
1052,5451
1053,4371
1054,6092
1055,2900
1056,5500
1057,6509
1058,4851
1059,6850
1060,3000
1061,3800
1062,3101
1063,2600
1064,5922
1065,18741
1066,9199
1067,2899
1068,7000
1069,4656
1070,5802
1071,12730
1072,16999
1073,12302
1074,3800
1075,4002
1076,3901
1077,4001
1078,3900
1079,3953
1080,7976
1081,4301
1082,3902
1083,7500
1084,5900
1085,2300
1086,2202
1087,1701
1088,5701
1089,7902
1090,10942
1091,1213
1092,1353
1093,34360
1094,2001
1095,13410
1096,14039
1097,8241
1098,2206
1099,3541
1100,6899
1101,4200
1102,5323
1103,7872
1104,7645
1105,23001
1106,23441
1107,2600
1108,3300
1109,1501
1110,2900
1111,1681
1112,4301
1113,4599
1114,1800
1115,7503
1116,13177
1117,12124
1118,7187
1119,6446
1120,6658
1121,5878
1122,10961
1123,10787
1124,4232
1125,3930
1126,4300
1127,1980
1128,6983
1129,1801
1130,3401
1131,6364
1132,7407
1133,4749
1134,1277
1135,2992
1136,5401
1137,5992
1138,5898
1139,2100
1140,2607
1141,10999
1142,6804
1143,1200
1144,1151
1145,8501
1146,11001
1147,14003
1148,1571
1149,6600
1150,6925
1151,4500
1152,4001
1153,2001
1154,2670
1155,6300
1156,5190
1157,5400
1158,1750
1159,1880
1160,3600
1161,4549
1162,5001
1163,5501
1164,4451
1165,5400
1166,836
1167,9400
1168,4199
1169,6026
1170,6328
1171,4150
1172,14199
1173,13203
1174,3564
1175,10089
1176,1975
1177,5050
1178,4319
1179,5801
1180,5000
1181,3267
1182,2856
1183,6000
1184,3437
1185,903
1186,1516
1187,7372
1188,4641
1189,7163
1190,4100
1191,7200
1192,6000
1193,3316
1194,5016
1195,3301
1196,11698
1197,9787
1198,7601
1199,8209
1200,3764
1201,4575
1202,4564
1203,10798
1204,10700
1205,3831
1206,2800
1207,2845
1208,4100
1209,2600
1210,2501
1211,2200
1212,2200
1213,3901
1214,5601
1215,6901
1216,5601
1217,6201
1218,2686
1219,8165
1220,7027
1221,8503
1222,7799
1223,8607
1224,8461
1225,4270
1226,2470
1227,2600
1228,12698
1229,7025
1230,11401
1231,5934
1232,4400
1233,3947
1234,3415
1235,12070
1236,6461
1237,7380
1238,6501
1239,5786
1240,2376
1241,4600
1242,9846
1243,15303
1244,8678
1245,6800
1246,1500
1247,831
1248,1901
1249,1801
1250,1701
1251,2531
1252,3421
1253,7502
1254,8481
1255,6788
1256,6514
1257,5585
1258,5443
1259,12251
1260,12772
1261,6882
1262,3921
1263,2680
1264,3620
1265,3878
1266,5140
1267,3250
1268,3470
1269,2653
1270,3600
1271,3200
1272,3680
1273,5440
1274,6339
1275,5225
1276,4900
1277,5980
1278,8091
1279,7929
1280,5000
1281,1242
1282,7162
1283,3784
1284,4203
1285,4331
1286,4241
1287,5201
1288,6470
1289,8972
1290,6775
1291,5121
1292,941
1293,4001
1294,2200
1295,2680
1296,800
1297,1250
1298,1551
1299,3441
1300,3600
1301,7872
1302,1608
1303,1760
1304,1430
1305,1510
1306,1486
1307,1510
1308,1416
1309,1150
1310,1401
1311,2250
1312,1110
1313,356
1314,1544
1315,1782
1316,9192
1317,6581
1318,5889
1319,1800
1320,3553
1321,2694
1322,4667
1323,4598
1324,9700
1325,9700
1326,2856
1327,4047
1328,4130
1329,2752
1330,7083
1331,1648
1332,1660
1333,1369
1334,3843
1335,3820
1336,789
1337,2995
1338,2485
1339,2900
1340,1916
1341,1435
1342,2636
1343,1580
1344,1371
1345,1417
1346,1405
1347,1859
1348,1463
1349,1647
1350,2001
1351,1417
1352,1347
1353,1696
1354,1946
1355,1783
1356,1760
1357,2300
1358,1409
1359,1638
1360,1812
1361,1679
1362,1870
1363,1719
1364,1783
1365,1917
1366,1771
1367,1632
1368,1731
1369,1861
1370,1916
1371,1765
1372,1719
1373,1969
1374,1696
1375,3182
1376,2415
1377,1777
1378,1614
1379,2718
1380,2415
1381,1556
1382,1835
1383,2433
1384,1765
1385,1951
1386,1951
1387,2265
1388,2114
1389,1928
1390,2473
1391,1521
1392,1731
1393,1846
1394,2056
1395,2055
1396,1812
1397,1846
1398,1881
1399,1974
1400,1649
1401,1788
1402,1916
1403,2526
1404,2358
1405,2184
1406,2264
1407,1716
1408,2967
1409,2584
1410,1899
1411,1765
1412,1916
1413,2415
1414,1684
1415,1901
1416,2264
1417,1974
1418,1815
1419,1916
1420,2236
1421,2207
1422,1835
1423,2410
1424,1545
1425,1777
1426,1777
1427,2120
1428,1986
1429,1601
1430,1881
1431,2160
1432,1801
1433,1601
1434,1701
1435,1751
1436,2301
1437,2358
1438,2033
1439,2404
1440,1058
1441,1533
1442,622
1443,2846
1444,3057
1445,1163
1446,2874
1447,1135
1448,2051
1449,3801
1450,1670
1451,2461
1452,2319
1453,7014
1454,2970
1455,6095
1456,5669
1457,3089
1458,4501
1459,6187
1460,9015
1461,6294
1462,6130
1463,2522
1464,5600
1465,4975
1466,1440
1467,1850
1468,13066
1469,4516
1470,4911
1471,1080
1472,7608
1473,7384
1474,3425
1475,2078
1476,5709
1477,10112
1478,6731
1479,9857
1480,7142
1481,1631
1482,1845
1483,2467
1484,1231
1485,11999
1486,3906
1487,3443
1488,5902
1489,17504
1490,2061
1491,1812
1492,2027
1493,3501
1494,3622
1495,6258
1496,2670
1497,3299
1498,4734
1499,3299
1500,3100
1501,2903
1502,2879
1503,5770
1504,6571
1505,11112
1506,4609
1507,5100
1508,5517
1509,3828
1510,5999
1511,8693
1512,7574
1513,4143
1514,9012
1515,3274
1516,1115
1517,3251
1518,1115
1519,3640
1520,3332
1521,1115
1522,3292
1523,3605
1524,1115
1525,3344
1526,1115
1527,1115
1528,3512
1529,1115
1530,1115
1531,1115
1532,1115
1533,3390
1534,1115
1535,1115
1536,1115
1537,1115
1538,1115
1539,3355
1540,3802
1541,3350
1542,1115
1543,1115
1544,3286
1545,3675
1546,1115
1547,1115
1548,1115
1549,1115
1550,1115
1551,1115
1552,1115
1553,1115
1554,1115
1555,1115
1556,1115
1557,1115
1558,1115
1559,1115
1560,1115
1561,1115
1562,1115
1563,1115
1564,1115
1565,1115
1566,1115
1567,1115
1568,1115
1569,1115
1570,1115
1571,1115
1572,1115
1573,1115
1574,2392
1575,1001
1576,2345
1577,1001
1578,2595
1579,2264
1580,1001
1581,2223
1582,2711
1583,1001
1584,2247
1585,1001
1586,1001
1587,2160
1588,1001
1589,1001
1590,1001
1591,1001
1592,2351
1593,1001
1594,1001
1595,1001
1596,1001
1597,1001
1598,2200
1599,2218
1600,2316
1601,1001
1602,1001
1603,1991
1604,2508
1605,1001
1606,1001
1607,1001
1608,1001
1609,1001
1610,1001
1611,1001
1612,1001
1613,1001
1614,1001
1615,1001
1616,1001
1617,1001
1618,1001
1619,1001
1620,1001
1621,1001
1622,1001
1623,1001
1624,1001
1625,1001
1626,1001
1627,1001
1628,1001
1629,1001
1630,1001
1631,1001
1632,1001
1633,2450
1634,1001
1635,2514
1636,1001
1637,2961
1638,2514
1639,1001
1640,2043
1641,2786
1642,1001
1643,2456
1644,1001
1645,1001
1646,2490
1647,1001
1648,1001
1649,1001
1650,1001
1651,2496
1652,1001
1653,1001
1654,1001
1655,1001
1656,1001
1657,2334
1658,2386
1659,2386
1660,1001
1661,1001
1662,2252
1663,2670
1664,1001
1665,1001
1666,1001
1667,1001
1668,1001
1669,1001
1670,1001
1671,1001
1672,1001
1673,1001
1674,1001
1675,1001
1676,1001
1677,1001
1678,1001
1679,1001
1680,1001
1681,1001
1682,1001
1683,1001
1684,1001
1685,1001
1686,1001
1687,1001
1688,1001
1689,1001
1690,1001
1691,1001
1692,2833
1693,1144
1694,2891
1695,1144
1696,3431
1697,3361
1698,1132
1699,3013
1700,2607
1701,1132
1702,3506
1703,1132
1704,1132
1705,2903
1706,1132
1707,1132
1708,1132
1709,1132
1710,3042
1711,1132
1712,1132
1713,1132
1714,1132
1715,1132
1716,2833
1717,2908
1718,3141
1719,1132
1720,1132
1721,2682
1722,3175
1723,1132
1724,1132
1725,1132
1726,1132
1727,1132
1728,1132
1729,1132
1730,1132
1731,1132
1732,1132
1733,1132
1734,1132
1735,1132
1736,1132
1737,1132
1738,1132
1739,1132
1740,1132
1741,1132
1742,1132
1743,1132
1744,1132
1745,1132
1746,1132
1747,1132
1748,1132
1749,1132
1750,1132
1751,2792
1752,1010
1753,2694
1754,1010
1755,3321
1756,2752
1757,1010
1758,2775
1759,3361
1760,1010
1761,2792
1762,1010
1763,1010
1764,2612
1765,1010
1766,1010
1767,1010
1768,1010
1769,2752
1770,1010
1771,1010
1772,1010
1773,1010
1774,1010
1775,2688
1776,3019
1777,2891
1778,1010
1779,1010
1780,2508
1781,3030
1782,1010
1783,1010
1784,1010
1785,1010
1786,1010
1787,1010
1788,1010
1789,1010
1790,1010
1791,1010
1792,1010
1793,1010
1794,1010
1795,1010
1796,1010
1797,1010
1798,1010
1799,1010
1800,1010
1801,1010
1802,1010
1803,1010
1804,1010
1805,1010
1806,1010
1807,1010
1808,1010
1809,1010
1810,1422
1811,1823
1812,1631
1813,1001
1814,1776
1815,1179
1816,2607
1817,2165
1818,1451
1819,737
1820,923
1821,1016
1822,685
1823,778
1824,1550
1825,1248
1826,1248
1827,1295
1828,1788
1829,1347
1830,1550
1831,1446
1832,1852
1833,1446
1834,1434
1835,1486
1836,1887
1837,1805
1838,2235
1839,1817
1840,1805
1841,1805
1842,2235
1843,2235
1844,1817
1845,1805
1846,2235
1847,1805
1848,1817
1849,2113
1850,2131
1851,1875
1852,2113
1853,2113
1854,2131
1855,2131
1856,1875
1857,2113
1858,2131
1859,2113
1860,1875
1861,1504
1862,1887
1863,1898
1864,1504
1865,1504
1866,1887
1867,1887
1868,1898
1869,1504
1870,1887
1871,1504
1872,1898
1873,1747
1874,1579
1875,1376
1876,1747
1877,1747
1878,1579
1879,1579
1880,1376
1881,1747
1882,1579
1883,1747
1884,1376
1885,1335
1886,1358
1887,1306
1888,1335
1889,1335
1890,1358
1891,1358
1892,1306
1893,1335
1894,1358
1895,1335
1896,1306
1897,1707
1898,1834
1899,1509
1900,1834
1901,1707
1902,1834
1903,1509
1904,1707
1905,1834
1906,1509
1907,1707
1908,1834
1909,1001
1910,1823
1911,1881
1912,2009
1913,1968
1914,2043
1915,2107
1916,2032
1917,2119
1918,2281
1919,1655
1920,1001
1921,1881
1922,1951
1923,1869
1924,1353
1925,1353
1926,1353
1927,5068
1928,4476
1929,4191
1930,2090
1931,2310
1932,2090
1933,2903
1934,2090
1935,2804
1936,2322
1937,2206
1938,2090
1939,1202
1940,1446
1941,1167
1942,1202
1943,1202
1944,1446
1945,1446
1946,1167
1947,1202
1948,1446
1949,1202
1950,1167
1951,1782
1952,1602
1953,836
1954,1782
1955,1782
1956,1602
1957,1602
1958,836
1959,1782
1960,1602
1961,1782
1962,836
1963,1643
1964,2496
1965,2281
1966,1643
1967,1643
1968,2496
1969,2496
1970,2281
1971,1643
1972,2496
1973,1643
1974,2281
1975,1237
1976,1237
1977,1237
1978,1237
1979,1237
1980,1237
1981,1237
1982,1237
1983,1237
1984,1237
1985,1237
1986,1237
1987,1001
1988,1001
1989,2496
1990,2014
1991,2334
1992,1001
1993,1001
1994,1001
1995,1001
1996,2200
1997,1001
1998,1001
1999,1695
2000,1001
2001,1382
2002,1001
2003,1713
2004,1596
2005,1001
2006,1544
2007,1922
2008,1001
2009,1742
2010,1001
2011,1001
2012,1585
2013,1001
2014,1001
2015,1001
2016,1001
2017,1742
2018,1001
2019,1001
2020,1001
2021,1001
2022,1001
2023,1573
2024,1631
2025,1689
2026,1001
2027,1001
2028,1318
2029,1689
2030,1001
2031,1001
2032,1001
2033,1001
2034,1001
2035,1001
2036,1001
2037,1001
2038,1001
2039,1001
2040,1001
2041,1001
2042,1001
2043,1001
2044,1001
2045,1001
2046,1001
2047,1001
2048,1001
2049,1001
2050,1001
2051,1001
2052,1001
2053,1001
2054,1001
2055,1001
2056,1001
2057,1001
2058,1805
2059,1001
2060,1300
2061,1001
2062,1753
2063,1469
2064,1001
2065,1480
2066,1997
2067,1001
2068,1684
2069,1001
2070,1001
2071,1707
2072,1001
2073,1001
2074,1001
2075,1001
2076,1800
2077,1001
2078,1001
2079,1001
2080,1001
2081,1001
2082,1585
2083,1701
2084,1776
2085,1001
2086,1001
2087,1446
2088,1713
2089,1001
2090,1001
2091,1001
2092,1001
2093,1001
2094,1001
2095,1001
2096,1001
2097,1001
2098,1001
2099,1001
2100,1001
2101,1001
2102,1001
2103,1001
2104,1001
2105,1001
2106,1001
2107,1001
2108,1001
2109,1001
2110,1001
2111,1001
2112,1001
2113,1001
2114,1001
2115,1001
2116,1001
2117,1863
2118,1001
2119,1486
2120,1001
2121,1881
2122,1602
2123,1001
2124,1689
2125,1840
2126,1001
2127,1765
2128,1001
2129,1001
2130,1625
2131,1001
2132,1001
2133,1001
2134,1001
2135,1858
2136,1001
2137,1001
2138,1001
2139,1001
2140,1001
2141,1631
2142,1602
2143,1898
2144,1001
2145,1001
2146,1417
2147,1625
2148,1001
2149,1001
2150,1001
2151,1001
2152,1001
2153,1001
2154,1001
2155,1001
2156,1001
2157,1001
2158,1001
2159,1001
2160,1001
2161,1001
2162,1001
2163,1001
2164,1001
2165,1001
2166,1001
2167,1001
2168,1001
2169,1001
2170,1001
2171,1001
2172,1001
2173,1001
2174,1001
2175,1001
2176,2096
2177,1001
2178,2014
2179,1001
2180,2490
2181,1968
2182,1001
2183,2090
2184,2386
2185,1001
2186,2096
2187,1001
2188,1001
2189,1962
2190,1001
2191,1001
2192,1001
2193,1001
2194,1980
2195,1001
2196,1001
2197,1001
2198,1001
2199,1001
2200,1922
2201,1980
2202,2131
2203,1001
2204,1001
2205,1788
2206,2310
2207,1001
2208,1001
2209,1001
2210,1001
2211,1001
2212,1001
2213,1001
2214,1001
2215,1001
2216,1001
2217,1001
2218,1001
2219,1001
2220,1001
2221,1001
2222,1001
2223,1001
2224,1001
2225,1001
2226,1001
2227,1001
2228,1001
2229,1001
2230,1001
2231,1001
2232,1001
2233,1001
2234,1001
2235,836
2236,836
2237,836
2238,836
2239,836
2240,836
2241,1875
2242,2357
2243,1875
2244,2357
2245,2107
2246,2450
2247,911
2248,1167
2249,848
2250,911
2251,911
2252,1167
2253,1248
2254,1538
2255,1457
2256,1248
2257,1248
2258,1538
2259,1527
2260,1910
2261,1451
2262,1527
2263,1527
2264,1910
2265,1707
2266,1707
2267,1707
2268,1707
2269,1707
2270,1707
2271,673
2272,1033
2273,871
2274,673
2275,1086
2276,859
2277,1068
2278,1951
2279,1457
2280,2351
2281,1538
2282,1538
2283,1538
2284,1538
2285,1538
2286,1538
2287,2548
2288,2548
2289,2316
2290,2316
2291,2316
2292,2548
2293,2148
2294,2148
2295,1916
2296,1916
2297,1916
2298,2148
2299,766
2300,766
2301,766
2302,766
2303,766
2304,766
2305,1747
2306,1521
2307,1080
2308,1300
2309,970
2310,1080
2311,1962
2312,2177
2313,1927
2314,1962
2315,1655
2316,1794
2317,1440
2318,1655
2319,1248
2320,1353
2321,1277
2322,1248
2323,1033
2324,1033
2325,1033
2326,1033
2327,1039
2328,1179
2329,1277
2330,1277
2331,1875
2332,755
2333,668
2334,1771
2335,2270
2336,1300
2337,2363
2338,1933
2339,1341
2340,1086
2341,1074
2342,1120
2343,1120
2344,2200
2345,2072
2346,1295
2347,3373
2348,1602
2349,1521
2350,1620
2351,2287
2352,1486
2353,1753
2354,1904
2355,1904
2356,1904
2357,3083
2358,1904
2359,2020
2360,2055
2361,1945
2362,2020
2363,2020
2364,2659
2365,2786
2366,2670
2367,2659
2368,2659
2369,2020
2370,1887
2371,1829
2372,2020
2373,2020
2374,3123
2375,3123
2376,3123
2377,3123
2378,3123
2379,2252
2380,2398
2381,1910
2382,1829
2383,1753
2384,1875
2385,1945
2386,2032
2387,1001
2388,2595
2389,2607
2390,2595
2391,2792
2392,2786
2393,2914
2394,2746
2395,2804
2396,2775
2397,2682
2398,1001
2399,2334
2400,2334
2401,2334
2402,2334
2403,2334
2404,2334
2405,2334
2406,2334
2407,2334
2408,2334
2409,2334
2410,2334
2411,1196
2412,1370
2413,1260
2414,749
2415,1643
2416,2781
2417,2461
2418,1666
2419,1248
2420,3292
2421,3054
2422,3135
2423,3164
2424,3321
2425,3202
2426,3263
2427,3193
2428,3268
2429,3181
2430,1231
2431,1376
2432,3448
2433,3204
2434,3280
2435,3321
2436,3466
2437,3350
2438,3413
2439,3347
2440,3413
2441,3326
2442,1376
2443,1376
2444,3210
2445,2903
2446,2984
2447,3048
2448,3042
2449,3077
2450,3030
2451,3141
2452,3152
2453,3302
2454,1376
2455,1283
2456,2252
2457,2763
2458,2752
2459,2659
2460,2781
2461,2647
2462,2734
2463,2798
2464,2485
2465,2728
2466,1283
2467,697
2468,1666
2469,1527
2470,1887
2471,2026
2472,2026
2473,3286
2474,2026
2475,2026
2476,2026
2477,2026
2478,2026
2479,2026
2480,2026
2481,2026
2482,2026
2483,2026
2484,2026
2485,2026
2486,2026
2487,2026
2488,2026
2489,2026
2490,3408
2491,2026
2492,2026
2493,2026
2494,2026
2495,2026
2496,2026
2497,3628
2498,2026
2499,2026
2500,2026
2501,2026
2502,2026
2503,2026
2504,2026
2505,2026
2506,2026
